3 15225 23341
0 0     -385.99 387.12
0 5633     768.6899 288.45
0 5634     97.37 287.82
0 5635     75.46997 287.57
2 5635     -155.7 52.64001
0 5636     33.03998 287.03
0 5637     480.84 286.56
0 5638     668.96 286.18
2 5638     537.58 292.79
0 5639     -524.07 285.47
0 5640     69.03998 285.67
0 5641     646.46 284.89
0 5642     646.46 284.89
2 5642     514.55 282.41
0 5643     -548.29 284.51
0 5644     89.22998 282.28
2 5644     -137.46 51.23999
0 5645     -580.58 278.76
0 5646     -512.89 278.01
0 5647     -512.89 278.01
0 5648     677.63 274.58
0 5649     -209.13 272.82
0 5650     633.63 272.28
0 5651     633.63 272.28
0 5652     332.63 271.36
0 5653     665.0699 271.45
0 5654     -385.4 270.93
0 5655     -539.47 269.86
0 5656     -539.47 269.86
0 5657     340.05 270.27
0 5658     646.4 269.8
2 5658     518.79 268.38
0 5659     -9.190002 268.33
0 5660     -192.25 267.48
0 5661     609.54 267.73
2 5661     479.77 250.42
0 5662     297.12 266.01
0 5663     -499.36 261.66
0 5664     620.4399 261.08
2 5664     493.22 248.81
0 5665     660.74 260.12
0 5666     200.04 259.64
0 5667     605.9301 259.25
2 5667     478.05 240.8
0 5668     643.37 258.97
2 5668     518.3101 256.67
0 5669     -55.5 258.68
0 5670     690.73 258.27
2 5670     567.78 276.12
0 5671     -706.81 256.76
0 5672     -376.9 255.9
0 5673     -198.48 256.03
0 5674     314.5699 255.51
0 5675     583.5 255.32
2 5675     454.47 226.88
0 5676     606.41 255.49
2 5676     479.8 237.58
0 5677     618.3 254.55
0 5678     -373.96 253.96
0 5679     -29.28998 253.5
0 5680     866.53 252.63
2 5680     739.75 340.77
0 5681     589.37 251.95
2 5681     461.75 226.25
0 5682     594.58 251.98
2 5682     467.54 228.34
0 5683     -210.89 250.73
0 5684     -198.29 250.28
0 5685     858.29 250.24
0 5686     850.78 248.66
0 5687     -555.48 248.65
0 5688     756.42 247.99
0 5689     756.42 247.99
0 5690     848.13 247.84
2 5690     723.39 328.68
0 5691     603.53 247.21
0 5692     875.9399 246.93
0 5693     582.13 246.42
0 5694     637.11 246.32
0 5695     634.34 245.03
2 5695     512.29 239.53
0 5696     544.28 244.13
2 5696     413.35 197.26
0 5697     650.01 242.84
2 5697     529.78 244.26
0 5698     -41.14001 241.55
0 5699     635.66 241.47
0 5700     47.40002 240.03
0 5701     655.88 240.03
0 5702     857.02 238.21
2 5702     734.95 324.46
0 5703     -14.27002 237.57
0 5704     632.88 237.64
0 5705     870.73 237.67
2 5705     748.02 329.02
0 5706     870.73 237.67
0 5707     -696.84 237
0 5708     -696.84 237
0 5709     -486.06 235.02
0 5710     -218 234.67
0 5711     -59.09998 234.06
0 5712     543.83 232.4
0 5713     663.03 231.79
0 5714     663.03 231.79
2 5714     546.38 239.27
0 5715     607.23 231.01
2 5715     487.42 213.73
0 5716     522.03 230.62
0 5717     631.47 229.77
2 5717     513.02 223.25
0 5718     -5.880005 228.08
0 5719     629.5601 226.56
0 5720     629.5601 226.56
2 5720     511.5699 219.2
0 5721     629.5601 226.56
2 5721     511.5699 219.2
0 5722     0.04998779 224.45
0 5723     -497.57 223.59
0 5724     -113.37 222.45
0 5725     -6.840027 222.02
0 5726     -6.840027 222.02
0 5727     658.12 221.96
2 5727     543.36 227.56
0 5728     798.28 221.08
0 5729     744.5 220.4
2 5729     632.8101 263.79
0 5730     619.5699 219.43
2 5730     503.41 208.11
0 5731     702.54 219.36
2 5731     590.25 244.37
0 5732     626.5699 218.31
2 5732     511.1899 209.88
0 5733     -29.71002 216.63
0 5734     729.41 215.3
2 5734     618.83 252.63
0 5735     603.39 211.23
2 5735     487.71 192.51
0 5736     603.39 211.23
0 5737     711.3 210.76
2 5737     601.48 240.17
0 5738     35.84998 209.58
0 5739     -243.98 207.85
0 5740     28.75 207.97
0 5741     683.35 207.7
0 5742     -211.02 205.56
0 5743     588.4301 205.11
0 5744     684.84 204.52
0 5745     684.84 204.52
0 5746     648.85 203.23
2 5746     539.04 205.91
0 5747     614.1801 203.19
0 5748     -163.46 202.52
0 5749     628.5699 201.48
2 5749     517.6801 194.63
0 5750     -17.77002 200.61
0 5751     16.90002 200.03
0 5752     -453.83 199.6
0 5753     -16.72998 197.84
0 5754     552.24 198.06
0 5755     -320.53 197.26
0 5756     -42.66998 197.35
0 5757     -38.31 196.98
0 5758     530.6801 195.81
2 5758     409.9301 142.07
0 5759     600.98 192.64
0 5760     590.76 191.3
0 5761     615.5 191.09
0 5762     -60.78003 190.3
0 5763     611.5 187.09
0 5764     846.74 186.37
0 5765     625.08 183.97
0 5766     716.58 182.99
0 5767     -102.38 181.53
0 5768     -147.28 181.02
0 5769     608.5699 180.72
2 5769     502.1 164.91
0 5770     206.34 178.55
0 5771     837.91 178.54
2 5771     734.3 263.11
0 5772     -261.38 177.85
0 5773     710.99 178.02
0 5774     96.56 176.98
0 5775     739.22 175.32
0 5776     626.85 171.78
0 5777     713.08 169.74
0 5778     -141.39 168.53
0 5779     710.3 168.53
2 5779     612.5601 200.07
0 5780     -820.04 167.45
0 5781     627.02 167.49
2 5781     525.48 160.82
0 5782     739.02 167.62
2 5782     641.6899 211.95
0 5783     693.6801 166.59
0 5784     609.02 165.39
0 5785     609.02 165.39
0 5786     722.92 164.96
2 5786     626.52 202.55
0 5787     -820.39 163.56
0 5788     826.59 162.99
0 5789     723.6899 161.69
2 5789     627.98 199.61
0 5790     559.91 160.64
2 5790     453.7 121.28
0 5791     -483.37 159.86
0 5792     581.46 159.34
0 5793     644.12 159.41
0 5794     848.54 158.88
0 5795     648.7 158.49
2 5795     551.5601 162.28
0 5796     693.85 158.62
0 5797     655.0699 156.78
0 5798     638.98 155
0 5799     734.23 154.94
2 5799     640.9399 197.97
0 5800     658.77 154.14
0 5801     655.27 153.7
2 5801     559.52 160.78
0 5802     655.27 153.7
2 5802     559.52 160.78
0 5803     715.04 152.29
2 5803     621.83 186.58
0 5804     728.25 152.73
0 5805     837.1801 151.48
0 5806     881.39 151.76
2 5806     782.79 257.08
0 5807     598.1801 151.08
2 5807     498.73 129.96
0 5808     749.0601 151.29
2 5808     658.27 203.23
0 5809     656.14 149.82
0 5810     664.51 149.99
0 5811     689.16 148.98
2 5811     596.4399 172.06
0 5812     651.61 148.46
0 5813     718.1 148.44
2 5813     626.11 184.35
0 5814     742.26 148.22
2 5814     650.4399 195.17
0 5815     866.46 148.42
2 5815     770.6 248.08
0 5816     -110.24 145.92
0 5817     -110.24 145.92
0 5818     670.1 145.95
0 5819     223.21 145.5
0 5820     750.49 145.51
2 5820     659.6899 196.41
0 5821     145.8 145.05
0 5822     719.89 144.6
2 5822     628.59 181.63
0 5823     589.21 144.66
2 5823     489.73 118.99
0 5824     645.24 144.91
2 5824     551.01 146.75
0 5825     857.95 144.53
0 5826     141.79 143.84
2 5826     204.6801 163.14
0 5827     821.3199 143.69
2 5827     729.45 225.4
0 5828     821.3199 143.69
2 5828     729.45 225.4
0 5829     534.02 142.35
0 5830     -452.04 140.5
0 5831     848.91 140.29
0 5832     -454.2 138.64
0 5833     675.99 138.35
2 5833     585.71 155.43
0 5834     869.5 138.53
0 5835     -40.04999 137.27
0 5836     -8.840027 137.73
0 5837     703.05 137.33
0 5838     543.28 135.62
0 5839     803.37 135.71
2 5839     715.42 211.3
0 5840     704.54 134.45
2 5840     616.33 164.58
0 5841     704.54 134.45
0 5842     707.5601 134.23
2 5842     619.49 165.71
0 5843     20.97998 134.14
0 5844     801.83 133.36
2 5844     715.03 208.57
0 5845     542.24 132.98
2 5845     439.6899 83.28998
0 5846     723.11 132.27
2 5846     635.9301 171.11
0 5847     -458 131.48
0 5848     769.62 131.64
2 5848     682.62 191.9
0 5849     717.1801 131.25
0 5850     737.49 131.17
2 5850     650.77 176.82
0 5851     737.49 131.17
0 5852     779.34 129.55
2 5852     694.0601 196.92
0 5853     -3.369995 129.56
0 5854     708.2 128.95
0 5855     708.2 128.95
0 5856     773.84 129.04
2 5856     687.73 191.3
0 5857     868.4301 128.95
2 5857     778.0601 231.63
0 5858     868.4301 128.95
2 5858     778.0601 231.63
0 5859     -438.93 128.67
0 5860     -51.27002 128.42
0 5861     -51.27002 128.42
0 5862     692.73 128.47
0 5863     830.72 128.58
0 5864     745.99 128.18
2 5864     660.17 177.66
0 5865     710.96 127.68
2 5865     624.67 161.09
0 5866     -495.88 126.87
0 5867     805.5 126.04
2 5867     720.11 202.42
0 5868     -225.56 125.51
0 5869     8.52002 123.98
0 5870     8.52002 123.98
0 5871     797.36 124.05
0 5872     859.4 123.16
0 5873     633.83 122.66
2 5873     544.97 120.07
0 5874     777.8 122.27
2 5874     693.66 186.47
0 5875     701.99 121.73
0 5876     571.52 120.96
0 5877     653.37 120.56
0 5878     822.39 120.05
0 5879     831.3101 119.92
0 5880     831.3101 119.92
2 5880     746.03 206.75
0 5881     651.63 118.5
2 5881     564.75 123.84
0 5882     651.63 118.5
2 5882     564.75 123.84
0 5883     663 118.41
2 5883     577.34 129.41
0 5884     739.66 117.72
0 5885     648.6801 117.29
2 5885     562.46 121.94
0 5886     249.35 116.22
0 5887     692.17 115.72
0 5888     822.87 115.7
2 5888     739.14 199.65
0 5889     783.9301 114.76
2 5889     701.6801 182.02
0 5890     -81.06 114.35
0 5891     710.5 114.65
0 5892     877.63 112.83
0 5893     720.35 111.8
0 5894     646.58 111.76
2 5894     561.16 114.01
0 5895     789.92 111.5
2 5895     708.3199 183.75
0 5896     746.37 110.79
2 5896     665.92 161.72
0 5897     779.03 111.18
0 5898     779.03 111.18
0 5899     842.7 110.69
0 5900     -264.94 108
0 5901     715.47 107.92
0 5902     810.72 107.87
0 5903     -118.02 107.39
2 5903     -129.42 0.7999878
0 5904     -118.02 107.39
0 5905     667.1 106.95
2 5905     585.1899 119.9
0 5906     780.05 106.56
0 5907     780.05 106.56
0 5908     649.24 105.93
0 5909     639.42 105.63
2 5909     555.42 104.08
0 5910     736.34 105.75
2 5910     656.83 151.89
0 5911     824.65 105.46
2 5911     743.78 191.21
0 5912     775.3101 104.77
2 5912     696.38 168.88
0 5913     730.2 104.62
2 5913     651 147.9
0 5914     -293.01 102.05
2 5914     -457.45 -161.52
0 5915     38.15997 102.14
0 5916     38.15997 102.14
0 5917     639.17 101.4
2 5917     556.66 100.63
0 5918     -121.96 100.96
0 5919     850.9 101.18
2 5919     770.16 198.61
0 5920     648.99 97.54999
2 5920     568.17 101.23
0 5921     880.48 97.73001
0 5922     -63.82001 96.64999
0 5923     740.74 96.75
0 5924     734.89 96.01999
0 5925     769.58 96.12
0 5926     841.49 94.39999
0 5927     448.77 93.57999
0 5928     744.8101 93.70999
0 5929     649.35 93
2 5929     569.97 97.21002
0 5930     771.6 92.29001
0 5931     793.9399 90.44
2 5931     718.6801 163.46
0 5932     855.64 90.39001
2 5932     777.92 191.1
0 5933     548.4301 90.19
0 5934     654.98 90.17999
0 5935     654.98 90.17999
0 5936     10.70001 89.19
2 5936     112.25 102.7
0 5937     10.70001 89.19
2 5937     112.25 102.7
0 5938     -31.75 88.95999
2 5938     55.59003 82.22998
0 5939     600.89 88.42001
0 5940     745.04 88.31
2 5940     670.84 139.38
0 5941     745.04 88.31
2 5941     670.84 139.38
0 5942     740.0601 86.29999
0 5943     61.78998 86.12
0 5944     676.33 86.32999
2 5944     600.83 104.54
0 5945     540.64 85.29999
0 5946     -477.71 84.82001
0 5947     45.52002 85.01999
0 5948     605.24 85.12
0 5949     761.25 83.72
2 5949     688.47 141.52
0 5950     226.2 82.84
0 5951     677.65 83.07999
2 5951     602.9 101.55
0 5952     829.4 82.89001
2 5952     755.09 172.33
0 5953     -127.84 81.57999
0 5954     58.96002 81.67001
2 5954     173.81 115.49
0 5955     65.42999 81.06
0 5956     716.91 81.12
0 5957     748 80.42001
0 5958     748 80.42001
2 5958     676.1 133.88
0 5959     59.84003 78.84998
2 5959     176.7 113.31
0 5960     745 79.20999
2 5960     673.6 130.54
0 5961     745 79.20999
2 5961     673.6 130.54
0 5962     758.76 78.21002
0 5963     127 76.78998
0 5964     -53.58002 76.21997
0 5965     43.40002 75.87
0 5966     817.88 75.95001
2 5966     746.38 160.72
0 5967     -98.83002 75.25
0 5968     623.6801 75.76001
2 5968     546.4301 67.07001
0 5969     784.8 74.63
0 5970     38.33002 74.20001
0 5971     761.1 73.54999
0 5972     761.1 73.54999
0 5973     519.22 73.13
0 5974     774.5 72.15002
2 5974     704.87 137.19
0 5975     219.26 71.34998
0 5976     -394.69 70.96002
0 5977     -394.69 70.96002
0 5978     846.4301 70.88
2 5978     775.02 168.81
0 5979     -249.49 70.47998
0 5980     593.8101 69.96997
0 5981     701.58 70.10999
2 5981     630.98 100.07
0 5982     763.9 68.45001
2 5982     695.92 129.92
0 5983     768.03 68.45001
2 5983     700.08 131.12
0 5984     812.91 67.65002
2 5984     743.97 150.63
0 5985     515.8199 67.07001
0 5986     136.75 66.44
0 5987     512.72 66.08002
0 5988     680.98 66.19
0 5989     -290.23 65.37
0 5990     686.5601 65.39001
2 5990     617.26 88.14001
0 5991     -259.02 64.92999
0 5992     -259.02 64.92999
0 5993     873.4301 64.31
2 5993     802.97 174.69
0 5994     706 63.45001
2 5994     638.17 95.90002
0 5995     880.3199 63.39001
2 5995     808.64 176.74
0 5996     125.12 62.5
0 5997     667.91 61.95001
0 5998     212.4301 61.60999
0 5999     704.03 61.40997
2 5999     636.95 93.34998
0 6000     858.86 60.85999
2 6000     789.96 165.22
0 6001     -473.46 60.40997
2 6001     -664.29 -240.87
0 6002     102.21 59.03998
2 6002     232.24 108.24
0 6003     679.8 58.29999
0 6004     531.97 58.13
0 6005     547.65 57.41998
0 6006     783.48 56.83002
0 6007     783.48 56.83002
0 6008     698.4301 56.69
0 6009     698.4301 56.69
0 6010     491.66 56.03003
0 6011     -150.83 55.82001
0 6012     786.58 54.40997
0 6013     666.8101 53.83002
2 6013     600.0699 66.46997
0 6014     666.8101 53.83002
0 6015     666.8101 53.83002
0 6016     720.09 53.82001
0 6017     80.21997 51.76001
0 6018     685.48 51.89001
0 6019     701.4301 51.46997
2 6019     637.1899 82.01001
0 6020     701.4301 51.46997
0 6021     701.4301 51.46997
2 6021     637.1899 82.01001
0 6022     -248.07 50.71997
0 6023     793.49 49.51001
0 6024     712.5699 49.03998
2 6024     649.08 84.15997
0 6025     806.45 49.15997
0 6026     806.45 49.15997
0 6027     798.99 48.44
0 6028     726.7 46.56
2 6028     664.77 89.54999
0 6029     804.3 44.41998
0 6030     709.87 43.26001
2 6030     643.27 75.97998
0 6031     709.87 43.26001
0 6032     680.8199 42.84003
2 6032     617.73 62.28003
0 6033     680.8199 42.84003
2 6033     617.73 62.28003
0 6034     727.52 42.15997
2 6034     667.17 86.23999
0 6035     -64.78003 41.5
0 6036     62.53003 41.62
2 6036     199.13 82.90002
0 6037     730.36 41.54999
0 6038     730.36 41.54999
0 6039     804.02 41.66998
0 6040     520.84 40.53998
0 6041     -479.15 39.96997
0 6042     -479.15 39.96997
0 6043     84.47998 40.16998
0 6044     84.47998 40.16998
2 6044     223.4399 87.64001
0 6045     501.98 40.15002
0 6046     712.1 40.12
2 6046     651.38 76.13
0 6047     712.1 40.12
0 6048     -75.5 38.85999
0 6049     534.21 38.73999
0 6050     659.47 38.65997
0 6051     734.08 38.63
0 6052     -42.84998 36.32001
0 6053     657.59 36.71997
2 6053     594.24 44.12
0 6054     115.48 35.52002
2 6054     256.9301 91.33002
0 6055     585.22 35.53003
0 6056     108 35.29999
0 6057     812.98 35.09998
0 6058     812.98 35.09998
0 6059     522.48 34.67999
0 6060     653.63 34.72998
0 6061     763.38 34.71002
0 6062     808.96 34.58002
0 6063     743.91 34.14001
2 6063     686.01 85.59003
0 6064     878.6 34.03998
2 6064     816.74 149.1
0 6065     674.9399 33.63
2 6065     613.72 50.10999
0 6066     3.909973 32.90997
0 6067     712.5 33.09998
2 6067     653.45 69.01001
0 6068     712.5 33.09998
0 6069     721.24 33.02002
0 6070     122.8 32.71997
2 6070     264.9301 90.07001
0 6071     652.21 31.90997
2 6071     589.9399 36.38
0 6072     753.15 32.06
2 6072     696.11 88.41998
0 6073     764.52 31.78998
2 6073     707.78 93.65002
0 6074     764.52 31.78998
2 6074     707.78 93.65002
0 6075     730.02 31.44
2 6075     672.41 76.32001
0 6076     654.7 31.32001
2 6076     592.79 37.22998
0 6077     675.87 30.96002
0 6078     755.95 29.84998
0 6079     -82.95001 29.35999
0 6080     514.14 29.52002
0 6081     18.25 28.70001
2 6081     154.62 54.87
0 6082     172.83 27.77002
0 6083     172.83 27.77002
0 6084     523.34 27.16998
0 6085     -376.74 26.37
0 6086     -376.74 26.37
0 6087     739.05 26.06
0 6088     739.05 26.06
0 6089     742.45 25.96002
0 6090     709.1 25.06
2 6090     652.46 59.02002
0 6091     -326.19 24.46997
0 6092     -110.64 24.19
2 6092     -34.51001 -29.13
0 6093     -54.21997 24.35999
2 6093     58.09003 13.54999
0 6094     706.41 24.29999
0 6095     706.41 24.29999
0 6096     831.3199 24.65997
2 6096     774.91 118.82
0 6097     81.65997 23.96997
0 6098     666.17 21.5
0 6099     100.31 20.44
2 6099     248.9301 73.95001
0 6100     700.75 20.59003
0 6101     708.55 20.72998
2 6101     653.14 54.40002
0 6102     818.6801 20.59998
2 6102     764.04 108.71
0 6103     652.6899 20.10999
2 6103     593.88 24.84998
0 6104     -104.98 18.81
0 6105     729.8199 18.21997
2 6105     676.11 63.07001
0 6106     750.53 18.66998
2 6106     697.1801 74.04999
0 6107     163.11 18.03998
0 6108     742.09 17.97998
2 6108     688.0699 69.40997
0 6109     699.04 16.54999
0 6110     699.04 16.54999
0 6111     60.47998 15.72998
0 6112     -599.12 15.79999
0 6113     -30.34003 14.77002
2 6113     96.89001 18.83002
0 6114     313.3101 15.06
0 6115     839.88 15.21997
0 6116     839.88 15.21997
0 6117     672.87 14.29999
2 6117     617.42 29
0 6118     672.87 14.29999
0 6119     836.88 14.60999
0 6120     -317.54 13.91998
0 6121     -317.54 13.91998
0 6122     191.22 14.04999
0 6123     737.8199 14.04999
0 6124     784.28 13.95001
0 6125     734.55 13.73999
2 6125     681.86 60.85999
0 6126     751.5601 13.52002
2 6126     699.8 69.21997
0 6127     58.39001 12.94
0 6128     646.21 12.75
0 6129     -320.51 12.46002
0 6130     -366.9 11.78003
0 6131     -366.9 11.78003
0 6132     -328.92 11.32001
0 6133     -315.13 11.46997
0 6134     540.01 11.35999
0 6135     712.92 11.64001
2 6135     660.29 47.78003
0 6136     754.39 10.37
2 6136     703.2 67.83002
0 6137     124.65 8.590027
0 6138     239.4 8.409973
2 6138     373.9399 78.65002
0 6139     405.3 7.840027
0 6140     405.3 7.840027
0 6141     640.84 7.48999
0 6142     555.4399 7.119995
0 6143     851.11 7.119995
2 6143     799.35 111.52
0 6144     851.11 7.119995
2 6144     799.35 111.52
0 6145     848.03 6.309998
0 6146     711.37 5.900024
2 6146     660.49 40.65997
0 6147     695.35 5.630005
2 6147     643.3101 32.44
0 6148     681.4399 4.700012
0 6149     728.5601 2.52002
2 6149     679.1801 46.56
0 6150     728.5601 2.52002
2 6150     679.1801 46.56
0 6151     750.1899 2.02002
2 6151     701.53 57.28003
0 6152     -354.71 0.710022
2 6152     -467.3 -261.2
0 6153     676.47 0.2999878
0 6154     726.97 -2.190002
0 6155     651.66 -3.539978
2 6155     599.84 -0.789978
0 6156     738.79 -4.650024
0 6157     727.53 -5.460022
0 6158     693.55 -6.299988
2 6158     645.02 19.37
0 6159     693.55 -6.299988
2 6159     645.02 19.37
0 6160     724.97 -6.030029
2 6160     678.09 36.34003
0 6161     724.97 -6.030029
2 6161     678.09 36.34003
0 6162     182.47 -7.179993
0 6163     33.78003 -7.570007
0 6164     305.53 -8.359985
0 6165     656.4301 -9.719971
