14 22106 67362
2 0     -667.92 123.11
5 13028     41.69 -253.98
7 13028     -576.37 425.23
10 13028     -570.73 585.83
14 13028     -41.26001 -346.07
2 13029     -586.87 137.01
5 13029     95.5 -256.86
8 13029     -401.75 95.37
2 13030     -488.23 136.69
5 13030     191.14 -257.11
8 13030     -320.98 98.45001
13 13030     23.48999 72.28003
2 13031     831.73 136.11
7 13031     724.11 250.16
9 13031     564.96 224.08
2 13032     -608.4 135.37
12 13032     -654.2 337.3
2 13033     -373.77 135.71
3 13033     -505.77 -195.16
7 13033     -306.43 445.47
8 13033     -227.23 98.01999
9 13033     -464.46 179.53
10 13033     -248.32 597.06
12 13033     -389.9 367.97
13 13033     115.3 75.66998
14 13033     219.49 -347.88
2 13034     311.17 135.17
3 13034     205.0699 -177.74
2 13035     -311.75 134.45
6 13035     -490.37 369.94
7 13035     -249.17 450.94
8 13035     -173.54 98.23999
12 13035     -317.38 373.62
2 13036     -620.95 131.34
7 13036     -552.07 421.71
10 13036     -541.86 580.6
2 13037     -489.66 131.32
7 13037     -423.02 434.65
8 13037     -322.45 92.92999
2 13038     670.38 130.21
7 13038     579.03 284.59
10 13038     764.6801 313.2
2 13039     67.81 130.18
5 13039     603.53 -518.5
6 13039     -110.51 161.48
10 13039     -106.61 300.78
12 13039     -78.79999 214.66
15 13039     -49.96997 323.82
2 13040     312.16 128.6
4 13040     -251.9 -569.54
8 13040     293.38 58.17001
12 13040     181.04 199.91
2 13041     251.52 127.88
3 13041     150.56 -185.8
2 13042     257.0699 125.23
3 13042     156.12 -188.2
4 13042     -238.58 -520.35
6 13042     87.78003 142.58
8 13042     244.84 56.85001
12 13042     112.32 193.83
13 13042     482.1 -147.88
2 13043     199.53 124.94
4 13043     -223.76 -479.1801
5 13043     727.48 -570.27
6 13043     25.97998 140.43
8 13043     197.42 56.91
12 13043     49.37 193.37
2 13044     575.37 123.21
6 13044     497.9399 285.82
9 13044     352.52 205.04
12 13044     579.49 295.68
2 13045     267.98 121.95
3 13045     166.05 -191.16
4 13045     -244.24 -526.28
6 13045     99.25 137.52
7 13045     46.46002 203.15
8 13045     253.16 53.89001
10 13045     65.96997 233.23
13 13045     489.91 -153.07
2 13046     249.54 120.27
4 13046     -240.3 -511.97
5 13046     780.52 -589.33
6 13046     78.91998 134.12
8 13046     238.54 52.06
10 13046     44.39001 232.95
12 13046     102.11 185.8
2 13047     691.2 118.9
7 13047     596.09 269.79
2 13048     -638.49 117.6
7 13048     -567.88 408.18
10 13048     -560.98 565.79
2 13049     -481.03 117.25
7 13049     -413.68 423.93
14 13049     111.67 -364.86
2 13050     -383.97 114.49
6 13050     -578.25 337.94
7 13050     -316.23 431.01
8 13050     -235.82 81.26999
9 13050     -472.38 156.63
13 13050     105.91 60.08002
14 13050     207.72 -367.53
2 13051     -640.05 114.19
14 13051     -38.94 -366.63
2 13052     68.58002 112.52
6 13052     -110.41 136.94
2 13053     443.61 112
7 13053     381.9301 321.31
2 13054     12.03003 111.37
6 13054     -167.54 150.81
2 13055     -439.77 111.25
7 13055     -371.56 423.22
2 13056     700.73 110.46
3 13056     556.41 -194.23
7 13056     601.91 260.36
9 13056     457.5 199.34
12 13056     714.54 264.05
2 13057     814.9301 109.37
3 13057     666.1899 -191.46
9 13057     552.54 201.36
2 13058     814.9301 109.37
3 13058     666.1899 -191.46
9 13058     552.54 201.36
2 13059     211.65 108.28
3 13059     114.82 -205.23
4 13059     -238.52 -479.98
5 13059     733.84 -595.0601
6 13059     37.19 117.52
8 13059     206.03 42.28
10 13059     -1.429993 224.89
12 13059     57.71997 170.67
13 13059     440.02 -159.53
15 13059     72.02002 236.81
2 13060     -64.44 105.59
3 13060     -200.22 -224.41
8 13060     21.26001 75.62
10 13060     97.20001 558.62
12 13060     -53.27002 358.71
2 13061     159.3 104.89
3 13061     64.90002 -209.41
5 13061     679.4 -583.14
7 13061     -55.73999 195.49
10 13061     -51.56 233.75
15 13061     13.96997 246.69
2 13062     -282.47 104.31
7 13062     -212.43 431.98
14 13062     310.86 -376.03
2 13063     41.08002 104.33
8 13063     69.46002 43.17001
2 13064     -252.09 102.82
7 13064     -181.38 433.59
10 13064     -98.15002 578.49
14 13064     342.58 -377.69
2 13065     -252.09 102.82
5 13065     428.8 -293.97
6 13065     -420.76 352.5
7 13065     -181.38 433.59
8 13065     -128.08 74.42001
9 13065     -358.97 154.33
14 13065     342.58 -377.69
2 13066     -239.5 101.32
5 13066     444.16 -295.63
7 13066     -168.57 433.14
8 13066     -117.29 73.44
2 13067     226.16 100.65
6 13067     51.72998 107.64
2 13068     173.09 97.29999
6 13068     -3.559998 104.51
10 13068     -42.62 219.88
2 13069     822.8 94.96002
3 13069     674.8199 -204.92
9 13069     558.6899 189.46
2 13070     174.26 93.01001
6 13070     -3.52002 99.62
8 13070     175.05 29.98001
9 13070     32.71002 169.07
15 13070     21.60999 225.19
2 13071     695.01 92.88
9 13071     454.03 183.69
2 13072     695.01 92.88
9 13072     454.03 183.69
12 13072     705.0699 246.52
2 13073     -590.3 91.82001
7 13073     -518.85 391.87
12 13073     -629.27 296.34
2 13074     433.09 91.45001
6 13074     340.37 271.37
7 13074     370.97 305.03
13 13074     742.08 -80.77002
2 13075     -438.84 91.25
11 13075     2.51001 -389.4
2 13076     731.34 89.82001
7 13076     627.48 233.06
10 13076     818.91 244.95
2 13077     731.34 89.82001
7 13077     627.48 233.06
9 13077     483.83 182.62
10 13077     818.91 244.95
2 13078     118.96 85.84998
3 13078     27.81 -228.46
5 13078     634.54 -591.6801
6 13078     -60.65997 95.20001
12 13078     -40.12 150.42
2 13079     179.67 85.59003
13 13079     409.84 -175.02
2 13080     575.74 85.16998
3 13080     438.79 -224.6
7 13080     491.62 266.07
9 13080     353.58 173.14
10 13080     657.51 302.32
13 13080     865.1 -120.26
2 13081     446.3101 83.87
7 13081     381.22 296.15
15 13081     718.67 393.67
2 13082     -124.27 83.46997
8 13082     -29.91998 57.07999
11 13082     268.71 -422.77
12 13082     -121.29 329.28
13 13082     307.59 24.22998
14 13082     459.33 -422.64
2 13083     536.33 82.77002
7 13083     457.0699 274.19
2 13084     -104.02 81.84003
6 13084     -250.55 322.97
2 13085     27.5 81.63
3 13085     -62.89001 -235.14
8 13085     58.34998 25.20999
9 13085     -91.40002 153.64
2 13086     -643.4 80.15997
5 13086     37.28003 -303.21
7 13086     -569.1 376.75
8 13086     -447.23 50.42001
10 13086     -562.56 530.01
12 13086     -687.03 277.83
14 13086     -44.58002 -395.4
15 13086     -564.65 576.76
2 13087     551.29 79.41998
7 13087     469.5601 267.74
9 13087     333.23 167.01
2 13088     -603.73 78.09003
7 13088     -530.58 379.51
2 13089     -492.19 75.88
8 13089     -323.93 49.62
13 13089     17.69 29.82001
2 13090     -471.77 73.23999
5 13090     200.62 -314.36
7 13090     -401.28 387.87
8 13090     -307.07 47.20001
12 13090     -495.16 294.41
2 13091     -564.93 71.27002
11 13091     -109.43 -401.66
14 13091     27.34003 -403.97
15 13091     -460.02 574.5
2 13092     680.59 70.37
3 13092     541.04 -234.34
9 13092     442.42 164.27
12 13092     689.21 224.39
2 13093     659.67 68.60999
12 13093     666.48 225.61
2 13094     48.48999 68.23999
3 13094     -40.73999 -247.3
2 13095     29.79999 68.20001
8 13095     59.40002 13.88
2 13096     -376.83 67.45001
7 13096     -306.96 392.06
2 13097     195.04 67.62
3 13097     101.75 -243.81
6 13097     17.23999 68.27002
7 13097     -36.5 150.41
8 13097     190.73 8.549988
9 13097     51.28998 148.59
10 13097     -35.37 178.56
15 13097     32.29999 182.05
2 13098     -578.92 67.12
14 13098     14.53003 -407.23
2 13099     640.72 66.37
3 13099     502.08 -239.21
6 13099     566.78 216.45
9 13099     408.9 159.87
10 13099     718.51 258.42
12 13099     645.83 225.99
2 13100     524.29 65.96002
6 13100     439.08 232.27
7 13100     444.88 262.33
12 13100     522.84 242.44
2 13101     662.28 65.85999
9 13101     426.74 160.03
12 13101     668.65 222.09
2 13102     67.53003 62.06
5 13102     581.3 -599.58
8 13102     88.64001 7
2 13103     489.5601 62.47998
6 13103     402.14 233.14
8 13103     461.21 23.82999
9 13103     282.36 150.64
10 13103     568.96 313.14
12 13103     487.64 243.01
2 13104     -412.23 56.75
7 13104     -341.5 379.93
2 13105     -433.24 55.52002
8 13105     -275.31 34.54001
11 13105     6.75 -415.73
2 13106     63.03003 53.34998
8 13106     84.60999 -0.01000977
2 13107     667.8101 51.07001
7 13107     566.71 214.45
9 13107     432.09 148.01
12 13107     674.3199 206.14
2 13108     779.26 50.59003
9 13108     524.28 151.39
2 13109     238.27 49.48999
3 13109     143.87 -260.39
6 13109     61.73999 46.40997
12 13109     77.08002 98.45001
2 13110     609.79 48.96997
7 13110     516.11 226.11
10 13110     683.29 251.44
2 13111     169.05 48.26001
4 13111     -263.45 -434.0601
6 13111     -10.51001 46.14001
7 13111     -61.46997 134.88
8 13111     168.97 -7.089996
15 13111     -1.679993 163.84
2 13112     364.52 43.28998
3 13112     261.37 -262.84
2 13113     801.88 41.78003
9 13113     543.1899 144.89
2 13114     366.53 40.78003
6 13114     201.3 50.42999
13 13114     558.34 -231.7
2 13115     660.49 40.65997
3 13115     523.39 -263.49
7 13115     559.23 206.92
9 13115     426.05 138.81
12 13115     665.64 195.83
2 13116     487.05 36.65997
6 13116     398.11 205.62
9 13116     279.8101 129.27
12 13116     484.21 214.95
2 13117     -61.07001 31.16998
8 13117     -7.76001 -10.04999
2 13118     291.27 30.28003
3 13118     194.87 -276.95
7 13118     44.04999 105.2
13 13118     487.45 -236.52
2 13119     -594.44 20.90997
8 13119     -422.56 -10.79999
10 13119     -510.12 445.65
12 13119     -621.57 224.99
2 13120     -133.24 19.71997
3 13120     -230.71 -301.55
8 13120     -62.09003 -14.98999
2 13121     591.51 19.84003
3 13121     457.11 -286.37
6 13121     511.66 174.56
7 13121     497.8 205.7
9 13121     369 119.1
10 13121     660.98 230.01
13 13121     872.11 -176.62
2 13122     591.51 19.84003
8 13122     543.92 -14.64001
2 13123     48.88 18.20001
3 13123     -38.03003 -294.9
4 13123     -244.32 -365.08
6 13123     -133.68 25.98999
9 13123     -68.75 101.44
2 13124     613.8 17.28998
6 13124     535.98 168.44
8 13124     563.92 -17.51999
9 13124     387.9399 117.65
10 13124     681.91 217.5
2 13125     -58.21997 15.03998
3 13125     -149.46 -302.53
5 13125     479.09 -581.29
6 13125     -236.37 60.97998
8 13125     -6.5 -23.64999
12 13125     -191.05 114.1
13 13125     251.71 -163.25
2 13126     633.22 14.57001
6 13126     556.6899 163.15
7 13126     532.96 190.93
9 13126     404.09 116.51
2 13127     234.89 13.25
13 13127     438.5699 -243
2 13128     234.89 13.25
13 13128     438.5699 -243
2 13129     -488.75 10.34003
5 13129     176.47 -368.73
14 13129     95.03998 -457.61
15 13129     -353.61 516.41
2 13130     639.33 10.65997
3 13130     504.0699 -293.43
6 13130     562.7 158.2
9 13130     409.52 113.06
2 13131     639.33 10.65997
3 13131     504.0699 -293.43
6 13131     562.7 158.2
7 13131     536.59 186.52
9 13131     409.52 113.06
10 13131     704.46 201.32
2 13132     142.97 9.330017
6 13132     -38.67999 4.460022
10 13132     -96.60999 129.8
15 13132     -38.23999 124.21
2 13133     -57.40997 8.869995
3 13133     -147.71 -308.59
6 13133     -236.98 50.40997
2 13134     402.72 8.059998
3 13134     297.9 -295.92
13 13134     587.85 -258.6
2 13135     326.0601 5.679993
6 13135     154.06 2.950012
13 13135     513.02 -259.54
2 13136     -15.47998 4.359985
3 13136     -102.59 -311.15
6 13136     -197.03 25.82001
8 13136     22.72998 -36.45001
9 13136     -124.29 87
12 13136     -166.99 81.84998
2 13137     197.63 2.26001
15 13137     14.77002 98.20001
2 13138     586.55 -0.1900024
6 13138     505.29 153.91
8 13138     539.95 -30.73999
12 13138     586.01 163.77
2 13139     695.17 -1.369995
9 13139     456.1 105.01
2 13140     416.61 -3.23999
8 13140     375.61 -50.47
2 13141     416.61 -3.23999
8 13141     375.61 -50.47
2 13142     -127.89 -5.070007
3 13142     -221.55 -325.08
2 13143     541.7 -9.960022
7 13143     451.78 192.42
2 13144     -5.25 -12.73999
6 13144     -186.68 4.340027
9 13144     -114.04 72.83002
2 13145     276.23 -12.73999
7 13145     22.45001 66.04999
8 13145     254.48 -59.58002
10 13145     23.40997 75.59998
15 13145     102.08 61.81
2 13146     276.23 -12.73999
7 13146     22.45001 66.04999
8 13146     254.48 -59.58002
10 13146     23.40997 75.59998
15 13146     102.08 61.81
2 13147     372.27 -14.04999
8 13147     336.1 -60.13
2 13148     -0.5599976 -15.08002
6 13148     -182.32 0.1199951
2 13149     195.67 -15.26001
15 13149     8.97998 78.28003
2 13150     -47.33002 -21.22998
6 13150     -228.87 1.130005
8 13150     -2.440002 -56.85001
12 13150     -196.94 57.85999
2 13151     278.1 -22.39001
3 13151     185.19 -326.83
6 13151     101.08 -30.57001
10 13151     23.40002 65.27002
15 13151     102.18 49.89001
2 13152     538.34 -25.62
3 13152     421.9399 -326.34
8 13152     483.92 -64.92999
2 13153     382.05 -29.60999
12 13153     237.38 18.60999
2 13154     382.05 -29.60999
3 13154     282.01 -331.81
6 13154     214.7 -23.85999
7 13154     130.81 52.46002
8 13154     343.67 -72.83002
10 13154     150.33 51.25
12 13154     237.38 18.60999
13 13154     560.36 -288.8
2 13155     35.21997 -31.04999
12 13155     -127.06 31.63
2 13156     35.21997 -31.04999
8 13156     60.91998 -68.51001
12 13156     -127.06 31.63
2 13157     357.71 -32.14001
10 13157     116.95 47.65997
13 13157     536.5 -290.84
2 13158     671.5601 -32.57001
7 13158     560.29 140.62
9 13158     437.51 77.96002
2 13159     680.0699 -34.01001
3 13159     546.5601 -334.8
7 13159     567.15 137.09
2 13160     213.9301 -35.41998
7 13160     -35.03003 52.41998
10 13160     -42.98999 66.47998
13 13160     415.12 -277.01
15 13160     25.25 49.98999
2 13161     659.62 -36.27002
3 13161     527.1899 -338.67
6 13161     583.45 106.64
8 13161     599.71 -62.96002
9 13161     426.98 74.72998
12 13161     661.22 115.76
2 13162     38.87 -37.56
8 13162     63.92999 -73.91998
2 13163     38.87 -37.56
8 13163     63.92999 -73.91998
2 13164     235.8199 -39.59003
6 13164     56.15997 -49.71002
10 13164     -22.65002 57.34998
2 13165     298.55 -41.34003
10 13165     43.76001 45.14001
2 13166     408.83 -42.92999
8 13166     367.44 -84.06
2 13167     385.24 -47.13
6 13167     217.27 -42.96997
8 13167     346.52 -87.59003
12 13167     239.66 -1
2 13168     -658.89 -53.25
14 13168     -71.64001 -507.28
2 13169     16.76001 -53.41998
6 13169     -167.6 -50
12 13169     -149.44 7.330017
2 13170     -144.02 -54.53998
3 13170     -230.2 -372.34
8 13170     -79 -80.77002
2 13171     -144.02 -54.53998
8 13171     -79 -80.77002
2 13172     646.24 -54.92999
6 13172     567.55 89.34998
8 13172     588.6801 -77.71997
9 13172     416.78 58.48999
12 13172     646.11 98.34998
2 13173     437.03 -58.38
3 13173     335.26 -358.05
7 13173     179.86 22.03003
10 13173     206.15 12.44
13 13173     604.22 -318.99
15 13173     318.52 -11.64001
2 13174     467.34 -62.09003
3 13174     362.67 -360.95
10 13174     251.01 9.080017
13 13174     635.8 -322.85
15 13174     373.49 -15.09003
2 13175     739.7 -72.96002
3 13175     608.38 -370.72
9 13175     495.46 47.57001
2 13176     -94.85999 -73.58002
6 13176     -277.91 -55.56
8 13176     -41.64001 -98.42999
12 13176     -246.58 3.809998
2 13177     -12.09003 -76.59998
3 13177     -93.96997 -388.64
6 13177     -196.17 -75.40997
8 13177     20.65002 -105.01
9 13177     -115.71 20.16998
2 13178     704.97 -77.08002
7 13178     582.97 93.97
2 13179     346.52 -78.46002
3 13179     252.72 -379.46
2 13180     368.13 -79.94
4 13180     -403.85 -541.42
7 13180     99.22998 -1.51001
9 13180     201.5699 33.25
13 13180     533.21 -333.6
2 13181     -11.25 -80.40002
6 13181     -195.36 -78.85999
8 13181     21.47998 -108.45
2 13182     88.08002 -80.60999
6 13182     -96.95001 -92.07001
2 13183     797.01 -81.48999
7 13183     660.61 66.94
2 13184     706.74 -82.53998
9 13184     467.87 37.91998
12 13184     708.55 61.25
2 13185     627.78 -84.87
6 13185     546.34 61.46002
9 13185     401.91 32.65002
10 13185     675.03 109.8
2 13186     627.78 -84.87
8 13186     572.49 -101.01
2 13187     -111.86 -85.84003
3 13187     -193.05 -400.9
8 13187     -57.13 -109.22
2 13188     733.99 -86.40002
7 13188     606.1899 79.08002
9 13188     490.5601 35.94
10 13188     778.58 63.45001
2 13189     -113.78 -91.59998
3 13189     -195.5 -405.95
6 13189     -299.63 -83.09998
8 13189     -59.28003 -114.2
2 13190     -270.87 -97.23999
6 13190     -441.97 45.96997
9 13190     -353.88 -16.42999
2 13191     110.52 -99.59998
3 13191     29.15002 -406.73
6 13191     -74.5 -115.59
8 13191     115.85 -129.09
2 13192     732.38 -101.18
9 13192     489.54 23.76001
2 13193     133.84 -108.03
3 13193     52.51001 -414.3
6 13193     -51.22998 -125.16
7 13193     -114.57 -5.23999
10 13193     -136.84 9.330017
12 13193     -46.02002 -71.12
15 13193     -83.94 -17.60999
2 13194     270.5601 -109
10 13194     -13.28998 -26.59003
2 13195     129.96 -111.55
7 13195     -117.61 -7.23999
2 13196     727.52 -112.42
7 13196     597.76 58.73999
2 13197     535.33 -113.26
8 13197     472.6899 -143.63
2 13198     -21.84998 -114.17
3 13198     -101.23 -425.41
7 13198     -225.95 20.76001
10 13198     -251.8 54.21002
13 13198     238.37 -292.2
15 13198     -216.62 33.25
2 13199     -88.66998 -114.75
3 13199     -166.51 -428.14
6 13199     -274.67 -118.27
8 13199     -41.69 -135.15
12 13199     -257.08 -55.5
2 13200     93.91998 -114.37
3 13200     13.78003 -421.67
6 13200     -91.01999 -128.49
15 13200     -120.44 -10.07001
2 13201     90.48999 -115.48
3 13201     10.53998 -422.62
6 13201     -94.5 -129.32
8 13201     100.44 -141.1
10 13201     -171.11 16.09003
12 13201     -88.14001 -73.54999
15 13201     -123.69 -9.919983
