5 2335 5621
1 879 -210.506409 -3.980499
2 879 -143.027161 -26.286133
1 880 -305.588928 -1.951996
2 880 -226.947357 -41.983765
1 881 -249.909210 -2.010315
2 881 -178.901398 -32.263153
3 881 -148.749939 21.437775
4 881 -67.556030 49.502350
1 882 -146.830505 0.290436
2 882 -91.097900 -11.094788
1 883 7.502319 -0.357025
2 883 54.083008 17.168884
1 884 -199.086639 2.912231
2 884 -136.613159 -18.783630
1 885 -185.570251 2.909760
2 885 -124.484802 -15.720245
1 886 -254.093872 5.097595
2 886 -185.034332 -26.405151
1 887 -143.261841 11.659393
2 887 -89.805359 -0.374054
1 888 -554.285309 12.536407
2 888 -427.505524 -69.633606
1 889 -264.724792 13.895874
2 889 -197.910583 -20.663208
1 890 -39.088501 14.011810
2 890 4.701355 21.632355
1 891 172.805481 14.961426
2 891 199.675476 63.644287
1 892 -88.389282 16.372253
2 892 -42.322815 14.158997
1 893 -9.046448 21.098633
2 893 29.158447 34.444153
1 894 -98.467834 26.274872
2 894 -56.236511 21.622040
1 895 -86.035767 29.033020
2 895 -44.898010 26.957397
1 896 -93.075500 33.082947
2 896 -52.591370 29.481232
1 897 -72.438110 34.012115
2 897 -34.561646 34.498199
1 898 -4.162354 35.047180
2 898 28.472107 49.037842
1 899 206.410583 34.893768
2 899 225.634460 91.576172
1 900 -365.224365 41.997437
2 900 -293.820404 -13.379913
1 901 -65.862000 42.420593
2 901 -31.895142 43.276276
1 902 -525.523315 50.636902
2 902 -406.620026 -30.513184
1 903 335.993530 56.693237
2 903 342.479248 141.229431
1 904 -77.077148 70.986694
2 904 -42.924500 69.666016
1 905 230.976685 72.308960
2 905 240.411621 134.817505
1 906 -106.588806 73.476746
2 906 -70.403503 65.383850
3 906 10.792664 72.966858
4 906 105.688721 89.021362
1 907 -125.189148 74.332458
2 907 -88.054504 62.695984
3 907 -9.436523 76.988770
4 907 83.655884 95.763489
1 908 -158.570190 75.960327
2 908 -117.313904 58.131653
1 909 -150.756531 75.806763
2 909 -111.262695 59.009644
3 909 -33.394531 82.080750
1 910 -315.223419 76.963013
2 910 -243.883331 29.909454
1 911 -177.245148 77.403198
2 911 -134.610901 55.020172
1 912 -205.624756 78.799194
2 912 -161.158997 50.861450
1 913 -271.890076 81.006653
2 913 -214.337799 40.787445
1 914 -166.778931 80.915222
2 914 -126.281738 61.376160
1 915 -325.223816 81.766541
2 915 -252.383667 33.237976
1 916 -196.661896 81.938538
2 916 -153.528748 55.661499
3 916 -75.873352 95.081726
4 916 20.038696 120.791443
1 917 -121.260315 82.901306
2 917 -87.581604 71.062073
3 917 -0.279724 84.376038
1 918 -134.067383 84.106384
2 918 -99.542419 69.246155
1 919 -203.421570 88.584045
2 919 -162.139038 59.549561
1 920 -181.381287 87.831848
2 920 -141.878662 64.619507
1 921 -191.596375 88.632324
2 921 -151.478455 63.185486
1 922 109.488159 89.758911
2 922 128.485168 126.718201
1 923 -139.851196 93.585327
2 923 -107.890076 76.974792
3 923 -14.496704 97.144409
1 924 -610.897209 95.203125
2 924 -489.878082 -7.061218
1 925 -194.061310 100.276672
2 925 -157.771851 73.426025
1 926 -156.007324 102.817688
2 926 -125.350952 82.344971
1 927 299.221497 104.302307
2 927 297.415405 182.652039
3 927 416.531128 36.232971
4 927 520.828247 16.401825
1 928 259.098450 107.553711
2 928 258.890991 177.244202
1 929 133.375244 113.966187
2 929 143.622253 156.259338
1 930 -167.037476 119.276917
2 930 -141.449402 95.506897
1 931 170.169678 136.514282
2 931 171.937439 187.305664
3 931 290.350342 87.846252
4 931 391.330078 79.039246
1 932 -206.345490 151.232178
2 932 -183.872101 116.899048
1 933 -0.173950 172.362244
2 933 -11.464966 181.132935
1 934 218.286377 176.670715
2 934 207.971558 238.249939
1 935 37.176697 185.413513
2 935 18.708313 201.653198
1 936 208.205200 190.897522
2 936 195.592102 251.041504
1 937 218.413208 195.783630
2 937 203.979919 258.365601
3 937 347.878052 134.343323
4 937 454.778442 121.274414
1 938 -83.679138 200.305664
2 938 -98.862976 187.923157
1 939 -73.866638 200.750488
2 939 -89.946167 191.069702
1 940 -13.253784 205.338745
2 940 -36.475464 208.909729
1 941 44.490662 205.644836
2 941 17.816101 223.266785
1 942 13.134216 209.398071
2 942 -13.318176 218.793335
1 943 64.520325 210.236023
2 943 34.901978 232.307678
1 944 0.277405 212.988403
2 944 -26.720520 219.076111
1 945 -8.047119 214.354065
2 945 -35.088684 218.278870
3 945 160.746094 186.113831
1 946 30.870361 217.556396
2 946 0.523865 231.214478
3 946 197.706360 182.407532
4 946 329.642029 186.460022
1 947 59.452881 218.515137
2 947 27.090454 238.416321
1 948 21.531799 221.507141
2 948 -10.062805 232.496216
3 948 191.666626 186.986267
4 948 325.440552 191.185669
1 949 68.989563 223.572327
2 949 34.723206 246.289917
3 949 234.875488 181.385925
4 949 366.603760 181.540283
1 950 -49.299683 238.955444
2 950 -82.479919 231.551147
1 951 -214.864349 245.634583
2 951 -230.246155 198.871277
1 952 11.366089 249.744263
2 952 -30.554260 256.617371
1 953 -79.313904 257.884766
2 953 -116.937256 242.205933
1 954 67.699097 258.323242
2 954 19.086182 278.404297
1 955 -230.270782 260.319275
2 955 -248.704590 209.321899
1 956 75.859924 263.704712
2 956 24.817871 285.692017
1 957 -215.814240 266.021423
2 957 -239.125610 216.877930
1 958 56.829834 270.885254
2 958 3.441650 287.594482
3 958 243.597290 225.574707
4 958 390.210205 227.263123
1 959 -222.472229 277.248779
2 959 -248.083374 226.129272
1 960 97.774414 280.177490
2 960 38.206970 306.661621
1 961 -27.458496 281.382141
2 961 -78.503906 275.918701
1 962 -141.223694 284.359314
2 962 -181.203430 251.680054
1 963 129.605774 283.675293
2 963 67.451721 318.279236
1 964 -224.785980 285.243591
2 964 -253.489960 232.257263
1 965 -126.780579 285.442383
2 965 -169.367371 256.011169
1 966 -190.583527 288.222778
2 966 -224.488892 243.694641
1 967 -42.953369 288.911316
2 967 -95.193542 279.378540
1 968 -59.503723 293.632385
2 968 -112.227051 280.011353
1 969 -206.081573 295.292053
2 969 -240.134125 246.088623
1 970 69.065125 295.072937
2 970 5.186768 313.444214
1 971 -163.587280 306.463440
2 971 -209.139038 266.110596
1 972 -140.199707 305.931580
2 972 -188.389282 271.530334
1 973 -234.667999 310.568665
2 973 -271.298920 252.770752
1 974 122.921143 315.613037
2 974 46.783997 346.882263
1 975 -203.330170 317.487915
2 975 -247.297302 266.875549
1 976 66.652649 323.783936
2 976 -9.461304 339.649475
1 977 -198.969299 325.337891
2 977 -245.973785 274.786865
1 978 -172.643768 351.579590
2 978 -232.923370 304.691650
1 979 -160.253967 359.314514
2 979 -225.852783 314.332092
1 980 7.467468 5.058228
2 980 51.340271 22.763916
1 981 -58.916809 -391.537086
2 981 129.118164 -368.654083
1 982 -125.100098 -390.653923
2 982 61.221741 -375.597992
1 983 289.930664 -387.778191
2 983 473.515137 -323.383835
1 984 -84.575378 -385.921242
2 984 101.947571 -366.247925
1 985 -151.500488 -384.539429
2 985 33.827698 -372.894249
1 986 -221.068848 -381.095238
2 986 -35.667664 -377.629982
1 987 -110.504333 -379.837173
2 987 74.756287 -363.450851
1 988 -311.155914 -377.489952
2 988 -121.986572 -384.483459
1 989 -177.811768 -377.286797
2 989 6.557617 -368.884247
1 990 -277.809479 -367.491508
2 990 -91.819214 -371.332024
1 991 323.129517 -331.369484
2 991 495.792725 -259.387192
1 992 135.410522 -322.688110
2 992 275.909912 -278.870804
1 993 -160.186401 -313.069717
2 993 -17.935242 -308.348297
1 994 135.506226 -308.968613
2 994 274.427002 -264.811111
1 995 -143.352295 -302.829681
2 995 -3.242737 -296.425751
3 995 -120.044739 -284.988373
4 995 -91.156921 -279.424545
1 996 -164.760193 -294.525742
2 996 -24.563843 -291.246353
1 997 -292.194916 -293.938446
2 997 -113.438416 -303.961700
3 997 -309.384735 -255.680832
1 998 106.669373 -288.245712
2 998 241.394470 -247.832108
3 998 115.710999 -295.096619
4 998 142.689758 -302.410355
1 999 -92.540283 -286.144058
2 999 42.592346 -273.503220
1 1000 95.500793 -285.540909
2 1000 229.840332 -246.705856
1 1001 117.122742 -286.467957
2 1001 252.627930 -244.298615
1 1002 -157.896118 -281.338776
2 1002 -19.780884 -277.812714
3 1002 -133.950073 -262.308838
1 1003 -44.360657 -276.532410
2 1003 88.184021 -258.278992
1 1004 -144.004211 -270.043243
2 1004 -8.020447 -264.883713
3 1004 -120.458801 -252.552994
1 1005 -285.635803 -266.785614
2 1005 -110.372559 -277.296249
1 1006 248.523682 -266.721970
2 1006 326.362061 -211.384476
1 1007 114.655029 -265.906464
2 1007 247.791504 -224.277954
3 1007 124.422974 -274.035507
1 1008 -149.965393 -260.277237
2 1008 -14.449097 -256.839111
3 1008 -123.832947 -241.000198
1 1009 -3.265320 -260.034485
2 1009 125.591858 -234.910675
3 1009 14.928772 -255.592377
4 1009 44.144165 -255.673065
1 1010 256.211975 -257.981979
2 1010 332.372437 -201.139908
1 1011 -19.072388 -257.008408
2 1011 110.627563 -235.171524
3 1011 1.507080 -251.994431
4 1011 31.290283 -251.598389
1 1012 243.893433 -257.071823
2 1012 320.144653 -201.680527
1 1013 508.312256 -251.194656
2 1013 582.756592 -154.290527
1 1014 -137.757690 -249.929626
2 1014 -2.911316 -244.721237
1 1015 -289.728271 -248.963867
2 1015 -125.367615 -262.065414
1 1016 -265.060699 -248.389526
2 1016 -103.512512 -258.869400
1 1017 -156.610168 -247.826431
2 1017 -21.651367 -245.001892
3 1017 -131.195190 -228.627533
1 1018 -401.483459 -240.416046
2 1018 -219.420227 -268.748184
1 1019 -270.122253 -237.433624
2 1019 -111.125854 -249.018921
1 1020 79.466370 -236.730347
2 1020 207.781128 -199.672424
3 1020 96.029602 -242.281693
1 1021 46.928650 -220.488937
2 1021 172.364014 -188.539642
1 1022 -164.946106 -213.594498
2 1022 -33.403687 -212.682785
1 1023 63.393311 -208.914429
2 1023 187.859741 -174.496765
3 1023 80.470093 -214.072342
1 1024 70.219055 -202.719589
2 1024 194.413696 -166.654572
1 1025 193.168030 -201.836517
2 1025 262.320557 -152.539398
1 1026 42.660706 -187.580292
2 1026 164.280884 -156.001831
1 1027 20.875793 -186.718536
2 1027 142.486084 -158.779846
3 1027 40.141846 -187.877808
4 1027 68.339661 -187.422058
1 1028 -19.504456 -179.658417
2 1028 101.662964 -158.062531
1 1029 451.755371 -173.437592
2 1029 506.088501 -80.019806
1 1030 -147.123291 -160.225067
2 1030 -23.506958 -158.949310
3 1030 -120.191772 -142.029724
4 1030 -90.551819 -128.625336
1 1031 359.791260 -158.547424
2 1031 412.027466 -80.864227
1 1032 391.983276 -157.840485
2 1032 443.868652 -74.534943
3 1032 472.074707 -215.106308
4 1032 561.676514 -240.385468
1 1033 -117.992249 -141.619934
2 1033 2.855835 -137.011505
1 1034 -278.277863 -141.351440
2 1034 -152.022400 -162.794678
1 1035 427.695312 -141.482239
2 1035 475.072021 -49.383636
1 1036 402.364746 -137.370300
2 1036 449.658203 -50.868195
1 1037 436.610229 -137.153839
2 1037 483.300293 -44.164978
3 1037 517.824951 -202.920212
4 1037 610.274414 -231.713547
1 1038 -154.692993 -135.623383
2 1038 -32.183472 -136.003326
1 1039 -220.172852 -132.319702
2 1039 -102.851562 -145.842804
1 1040 -256.205170 -131.459442
2 1040 -136.076538 -149.571777
1 1041 -212.219727 -125.286072
2 1041 -98.997681 -136.968781
1 1042 235.372070 -124.785889
2 1042 284.741211 -66.927094
1 1043 367.470459 -125.502716
2 1043 412.832886 -44.368225
1 1044 440.747070 -125.176605
2 1044 485.082275 -30.904480
3 1044 524.501221 -192.679962
4 1044 618.092651 -221.530426
1 1045 246.556030 -121.161072
2 1045 295.101746 -61.604736
1 1046 202.459045 -120.031860
2 1046 253.649902 -67.673553
1 1047 -316.013672 -112.156799
2 1047 -192.706116 -142.119568
1 1048 -275.597778 -105.593689
2 1048 -159.637634 -130.373260
1 1049 -8.444092 -106.117737
2 1049 84.661194 -86.408173
1 1050 399.156494 -98.881958
2 1050 437.753174 -9.799927
3 1050 486.776489 -163.112946
1 1051 410.718506 -95.969788
2 1051 448.273560 -4.097656
1 1052 -581.039322 -94.853119
2 1052 -443.034653 -169.378723
1 1053 322.038025 -93.352753
2 1053 361.276245 -18.188660
1 1054 228.537781 -88.702545
2 1054 271.062195 -30.079834
1 1055 418.003540 -85.551880
2 1055 453.345215 7.646667
1 1056 375.906006 -83.470276
2 1056 411.896851 1.496460
1 1057 414.741821 -75.674927
2 1057 448.657837 17.172211
1 1058 401.834106 -74.620972
2 1058 434.835449 15.837006
1 1059 -483.137375 -72.299225
2 1059 -355.170502 -132.996277
1 1060 -156.713806 -68.219513
2 1060 -71.727356 -76.070953
3 1060 -83.483215 -55.287048
4 1060 -21.863098 -39.024872
1 1061 -75.020813 -67.646912
2 1061 3.799133 -61.013947
1 1062 344.643311 -67.417816
2 1062 377.253052 12.957428
3 1062 437.580444 -127.308167
1 1063 -203.468445 -64.696503
2 1063 -114.699280 -80.589813
1 1064 -169.265930 -64.682343
2 1064 -83.845947 -75.299103
1 1065 401.100586 -65.357819
2 1065 432.635986 25.302887
1 1066 389.400146 -63.905945
2 1066 421.361572 24.423767
1 1067 193.849182 -61.133026
2 1067 233.989868 -9.177704
1 1068 329.141357 -61.179962
2 1068 361.721680 16.026459
1 1069 -127.461670 -56.676086
2 1069 -49.303162 -60.801819
1 1070 -52.893799 -55.833099
2 1070 20.354919 -46.182037
1 1071 -234.749786 -54.946564
2 1071 -145.573425 -77.495056
1 1072 -159.553711 -53.939880
2 1072 -79.713257 -63.427246
1 1073 216.553650 -52.775726
2 1073 252.850220 3.405151
1 1074 -336.203796 -52.053101
2 1074 -235.341400 -91.230408
1 1075 -216.636627 -51.885956
2 1075 -132.997620 -71.724243
1 1076 321.069031 -52.063904
2 1076 351.599731 24.787598
1 1077 -65.682434 -49.840851
2 1077 6.111938 -43.184937
1 1078 -277.670105 -48.852692
2 1078 -186.511017 -79.992645
1 1079 -262.641663 -48.925751
2 1079 -172.833282 -77.011688
1 1080 314.642273 -43.763123
2 1080 343.467407 31.881409
3 1080 412.213745 -102.058075
1 1081 -245.136047 -39.659973
2 1081 -160.824219 -64.692657
1 1082 -211.563629 -39.488068
2 1082 -132.158691 -59.637848
1 1083 -330.422455 -36.462189
2 1083 -236.785187 -76.457642
1 1084 -90.558472 -35.206635
2 1084 -22.537048 -33.173523
1 1085 -110.647339 -32.521515
2 1085 -42.905823 -34.526581
1 1086 301.960876 -32.273560
2 1086 328.825562 41.464691
1 1087 -586.462242 -26.087463
2 1087 -452.340973 -109.715668
1 1088 -241.068176 -25.250275
2 1088 -163.188843 -51.799469
3 1088 -150.307617 -1.395264
1 1089 -215.660828 -24.826660
2 1089 -141.052979 -47.253082
1 1090 338.292114 -25.020905
2 1090 362.676147 55.917297
1 1091 306.173706 -20.448059
2 1091 330.445496 53.839691
1 1092 -39.058472 -17.394745
2 1092 16.812378 -8.250946
1 1093 -249.375610 -16.028168
2 1093 -173.643768 -44.894897
3 1093 -154.006165 7.875793
1 1094 -310.105957 -14.087952
2 1094 -226.911438 -52.287140
1 1095 -269.743073 -13.221619
2 1095 -191.550568 -45.781708
1 1096 286.895569 -8.138763
2 1096 308.301575 63.255798
1 1097 -207.669556 -6.604095
2 1097 -139.895325 -29.114624
3 1097 -109.765442 11.531250
4 1097 -29.908447 35.529114
1 1098 -188.795593 -4.736633
2 1098 -123.538330 -24.510864
1 1099 -306.534973 -2.062256
2 1099 -227.776642 -42.056396
1 1100 -151.526123 1.693085
2 1100 -94.026367 -12.119324
1 1101 5.841492 1.903809
2 1101 51.944031 18.147827
1 1102 -184.624390 3.998871
2 1102 -123.914612 -14.077057
1 1103 -241.132324 5.747162
2 1103 -174.316833 -23.174469
3 1103 -148.641724 30.487091
4 1103 -65.264954 58.058350
1 1104 -143.565979 9.462616
2 1104 -89.101990 -1.026276
1 1105 284.654724 11.212830
2 1105 303.025940 83.327148
1 1106 -481.337631 21.042206
2 1106 -366.292084 -49.951965
1 1107 -7.992859 21.893524
2 1107 29.406616 34.737732
1 1108 -100.053894 25.517303
2 1108 -56.858337 21.140259
1 1109 273.267090 31.693085
2 1109 289.316101 102.946045
3 1109 380.669434 -26.590668
1 1110 -93.477844 33.303772
2 1110 -53.358093 29.940369
1 1111 -56.041626 35.815094
2 1111 -18.865967 38.737305
1 1112 -81.244812 37.148651
2 1112 -43.137085 35.811401
1 1113 -365.360718 41.675262
2 1113 -293.516113 -14.128876
1 1114 -66.910645 42.083435
2 1114 -32.640564 43.485168
1 1115 24.031250 41.926208
2 1115 58.352661 60.753784
1 1116 -499.164047 43.542511
2 1116 -383.922882 -32.848572
3 1116 -418.363251 110.130249
1 1117 -42.508911 44.998596
2 1117 -10.166443 50.029449
1 1118 -388.487305 47.488525
2 1118 -315.129425 -11.949677
1 1119 121.903992 58.811707
2 1119 145.166931 98.303711
3 1119 229.214111 23.807404
4 1119 322.496277 17.433777
1 1120 267.682251 67.210083
2 1120 275.658203 137.131958
1 1121 -143.267944 68.809143
2 1121 -102.352356 53.941376
3 1121 -26.773254 74.062683
4 1121 66.718628 94.563416
1 1122 -186.137878 70.752502
2 1122 -140.927307 47.491089
1 1123 -105.806702 73.590332
2 1123 -69.775513 65.931763
1 1124 -314.467072 76.854248
2 1124 -243.883331 29.909454
3 1124 -209.150299 112.138794
1 1125 -380.225372 77.715088
2 1125 -309.394653 16.896484
1 1126 -176.634552 78.532410
2 1126 -134.362488 56.394836
1 1127 -269.460266 82.085388
2 1127 -214.337799 40.787445
3 1127 -152.488708 107.752869
4 1127 -61.778687 142.912231
1 1128 -288.571869 82.814880
2 1128 -229.009094 38.191681
3 1128 -177.342072 112.987244
4 1128 -86.613953 151.209045
1 1129 -135.099304 83.229614
2 1129 -100.100952 68.331970
1 1130 -163.180786 85.142944
2 1130 -125.345337 64.674316
1 1131 269.606384 86.931213
2 1131 273.627258 157.904419
1 1132 -205.279358 88.468506
2 1132 -163.493103 58.466858
1 1133 268.303711 91.615723
2 1133 271.073547 163.216919
1 1134 -168.198425 119.302551
2 1134 -142.713806 95.286682
1 1135 41.315857 136.346313
2 1135 41.248962 156.756104
1 1136 170.406067 135.575378
2 1136 172.277710 186.646057
1 1137 -157.648865 137.638306
2 1137 -131.484070 115.355164
1 1138 -164.841797 145.867371
2 1138 -140.503723 122.164551
1 1139 397.115723 154.724243
2 1139 417.189941 263.166199
1 1140 -205.355835 156.940552
2 1140 -182.536865 123.312073
1 1141 60.899231 161.193115
2 1141 50.794861 182.758484
1 1142 2.559753 172.943909
2 1142 -8.877014 182.341553
1 1143 218.179138 175.620605
2 1143 208.132568 237.607605
1 1144 35.871887 185.165405
2 1144 17.635193 200.782471
1 1145 42.903870 194.058044
2 1145 21.135864 211.892639
1 1146 219.298523 195.207520
2 1146 204.941467 258.088684
1 1147 -83.252563 199.495789
2 1147 -98.255737 187.408447
1 1148 16.639038 198.863037
2 1148 -6.152832 210.053467
1 1149 -14.770081 203.666382
2 1149 -37.750305 207.214783
3 1149 150.267700 176.932739
4 1149 280.756531 186.259460
1 1150 265.102478 207.030457
2 1150 244.912170 281.526794
1 1151 63.582703 208.600586
2 1151 34.467651 230.619812
1 1152 12.030762 209.953979
2 1152 -14.545898 218.624084
1 1153 -9.534851 215.455383
2 1153 -36.784485 218.949646
1 1154 56.816284 218.426392
2 1154 24.800110 237.817932
1 1155 -227.783661 222.575256
2 1155 -232.817383 175.372131
1 1156 22.902161 222.603516
2 1156 -9.199402 234.063599
1 1157 47.793396 223.520874
2 1157 13.677551 240.227783
1 1158 75.322144 234.947205
2 1158 36.106689 257.553650
1 1159 16.697144 236.839478
2 1159 -20.892151 245.022522
1 1160 -52.225830 238.283875
2 1160 -85.329285 229.953918
1 1161 0.967102 239.995239
2 1161 -36.599670 244.896423
1 1162 -80.431763 257.936951
2 1162 -118.129150 242.084656
3 1162 109.696228 237.844543
4 1162 257.282776 254.627686
1 1163 -208.506836 260.485168
2 1163 -230.082001 214.490723
1 1164 76.678894 262.601685
2 1164 25.904602 284.967468
1 1165 -47.044922 267.255188
2 1165 -91.257141 257.830200
1 1166 128.392273 284.094482
2 1166 67.451721 318.279236
1 1167 -140.947998 285.283020
2 1167 -181.203430 251.680054
1 1168 -127.269348 284.919800
2 1168 -169.589355 255.198608
1 1169 -234.758423 294.297058
